62,0.41325,0.46062,1.7172,0.41363,0.56293,1.6771,0.41544,0.668,1.6371,0.45252,0.54791,1.5965,0.44931,0.69086,1.4966,0.40032,0.80672,1.4347,0.37473,0.57796,1.7577,0.35202,0.71251,1.8204,0.34043,0.85252,1.7963,0.4427,0.76325,1.5443,0.3941,0.96954,1.5499,0.34862,1.1679,1.5543,0.39228,0.78312,1.6506,0.41596,0.95887,1.5409,0.44414,1.1294,1.4382,0.71929,0.41792,1.8292,0.72306,0.52602,1.7933,0.72615,0.63831,1.7561,0.73322,0.50828,1.6761,0.7412,0.65535,1.5935,0.7042,0.81281,1.5745,0.7129,0.54375,1.9104,0.7196,0.69291,1.9672,0.67247,0.83619,1.944,0.73549,0.73841,1.6429,0.70433,0.96467,1.6344,0.70433,1.186,1.6344,0.72259,0.76219,1.7955,0.67874,0.98402,1.7682,0.63658,1.1973,1.7419
63,0.39986,0.46408,1.7087,0.399,0.56605,1.6687,0.39994,0.67111,1.6283,0.4366,0.55112,1.5853,0.43217,0.69133,1.4903,0.394,0.81662,1.4357,0.3614,0.58099,1.752,0.33935,0.71542,1.8168,0.32695,0.85542,1.7937,0.43427,0.76221,1.5383,0.36727,0.9565,1.5633,0.34454,1.16,1.5655,0.37652,0.78604,1.6429,0.4234,0.9713,1.5729,0.47118,1.1502,1.5069,0.71959,0.41763,1.829,0.72324,0.52583,1.7933,0.72626,0.63818,1.7564,0.73296,0.50828,1.6759,0.74004,0.65678,1.5939,0.7039,0.81452,1.5735,0.71352,0.54339,1.9106,0.72052,0.69245,1.9679,0.67341,0.83582,1.9459,0.73587,0.739,1.6423,0.70455,0.96525,1.6355,0.70455,1.1865,1.6355,0.72293,0.762,1.7964,0.67913,0.98393,1.7705,0.63701,1.1973,1.7456
64,0.38507,0.46543,1.7001,0.38415,0.56803,1.6619,0.38513,0.67332,1.6228,0.42086,0.55334,1.5766,0.4157,0.69156,1.4879,0.38793,0.82333,1.4354,0.34744,0.58273,1.7471,0.32657,0.71686,1.815,0.31446,0.8571,1.7945,0.41452,0.7669,1.5305,0.34814,0.95128,1.5729,0.33788,1.1573,1.5769,0.36222,0.78827,1.6398,0.42166,0.97779,1.5916,0.48016,1.1604,1.5461,0.72007,0.41703,1.8289,0.72349,0.52523,1.7932,0.7263,0.6376,1.7564,0.73316,0.50775,1.6758,0.73967,0.65624,1.5938,0.7049,0.81458,1.5743,0.71383,0.54271,1.9105,0.72062,0.69178,1.9679,0.67324,0.83502,1.9462,0.73564,0.73904,1.6429,0.70529,0.96555,1.6373,0.70529,1.1868,1.6373,0.72279,0.7614,1.7965,0.67859,0.9832,1.7709,0.63609,1.1965,1.7463
65,0.37075,0.4681,1.6904,0.36899,0.571,1.6536,0.36917,0.67652,1.616,0.40519,0.55714,1.5671,0.39888,0.69232,1.4838,0.37978,0.82847,1.436,0.33278,0.58486,1.7402,0.31168,0.71837,1.8107,0.29869,0.85861,1.7925,0.39522,0.77192,1.523,0.32716,0.96171,1.5307,0.2885,1.1586,1.5196,0.34573,0.79112,1.635,0.41001,0.98374,1.5987,0.47251,1.1691,1.5641,0.72065,0.41763,1.8284,0.72388,0.52579,1.7929,0.72655,0.63818,1.7563,0.73329,0.50837,1.6754,0.73981,0.65625,1.5935,0.70565,0.81491,1.5754,0.71447,0.54321,1.9104,0.72133,0.69225,1.9679,0.67385,0.83547,1.9467,0.73543,0.73853,1.6429,0.70545,0.96512,1.6364,0.70545,1.1864,1.6364,0.72308,0.76196,1.7965,0.67873,0.98374,1.7715,0.63608,1.197,1.7475
66,0.35389,0.46709,1.6953,0.35345,0.57027,1.6584,0.3546,0.67576,1.6207,0.38135,0.55465,1.5628,0.38386,0.69055,1.4829,0.37041,0.82854,1.4339,0.32555,0.58588,1.7541,0.31554,0.71996,1.8284,0.30668,0.86084,1.8135,0.37508,0.77053,1.5211,0.31349,0.96743,1.5297,0.26766,1.1639,1.5289,0.33752,0.79148,1.6456,0.40814,0.98035,1.5917,0.47637,1.1621,1.54,0.72086,0.41922,1.8298,0.72418,0.52716,1.7933,0.727,0.63941,1.7558,0.73397,0.5093,1.6761,0.74171,0.65431,1.5944,0.70611,0.81231,1.5747,0.71438,0.54502,1.9105,0.72108,0.69426,1.9668,0.6737,0.83741,1.9439,0.73538,0.73917,1.6428,0.706,0.9659,1.637,0.706,1.1872,1.637,0.72342,0.76333,1.7949,0.67921,0.98503,1.7675,0.63669,1.1982,1.7412
67,0.33866,0.47192,1.6884,0.34057,0.576,1.6571,0.34299,0.68216,1.6245,0.35401,0.56178,1.5527,0.36776,0.68958,1.4781,0.36082,0.82932,1.4291,0.32713,0.59022,1.7615,0.33454,0.72166,1.8408,0.33244,0.86294,1.836,0.35475,0.77875,1.524,0.29447,0.96782,1.4611,0.2432,1.1532,1.3959,0.33664,0.79763,1.6603,0.37672,0.99382,1.5778,0.41543,1.1825,1.4985,0.72029,0.41999,1.83,0.72403,0.52779,1.7931,0.72718,0.63995,1.7551,0.73416,0.50965,1.6761,0.74304,0.6554,1.5943,0.70559,0.81264,1.575,0.71389,0.54593,1.9101,0.7207,0.69527,1.9658,0.67367,0.83853,1.9415,0.73623,0.73998,1.6416,0.70536,0.96636,1.6362,0.70536,1.1876,1.6362,0.72372,0.76397,1.7936,0.68002,0.98576,1.7646,0.63801,1.199,1.7367
68,0.32308,0.47346,1.6849,0.32604,0.57813,1.6565,0.32888,0.68468,1.627,0.32842,0.56509,1.5483,0.35201,0.69128,1.4784,0.34697,0.82983,1.4188,0.32366,0.59116,1.7648,0.34334,0.72064,1.8439,0.34568,0.86203,1.8446,0.33354,0.78258,1.5269,0.27091,0.96891,1.438,0.21402,1.1499,1.3503,0.33017,0.79976,1.6684,0.35259,0.99996,1.5724,0.37423,1.1925,1.4801,0.72059,0.41926,1.829,0.72424,0.52717,1.7926,0.72736,0.63941,1.7551,0.73485,0.50926,1.6757,0.74382,0.65511,1.594,0.70547,0.81209,1.5769,0.71363,0.54508,1.9095,0.71998,0.69435,1.9659,0.67282,0.83752,1.9414,0.73697,0.74024,1.6406,0.70527,0.96644,1.6387,0.70527,1.1877,1.6387,0.72354,0.76335,1.794,0.6796,0.98506,1.7652,0.63734,1.1983,1.7375
69,0.30855,0.47717,1.6777,0.31077,0.58227,1.6535,0.3126,0.68931,1.6281,0.30548,0.57096,1.5439,0.33281,0.69066,1.4781,0.3262,0.82791,1.4109,0.31605,0.59358,1.7631,0.34254,0.72158,1.8428,0.34632,0.863,1.8493,0.3111,0.7889,1.5311,0.28057,0.99021,1.4993,0.25289,1.1847,1.4675,0.31788,0.80376,1.6744,0.32799,1.0072,1.5768,0.33774,1.2027,1.4829,0.71996,0.41731,1.8234,0.72415,0.52544,1.7898,0.72773,0.63799,1.7547,0.73501,0.5086,1.6726,0.7428,0.65593,1.5941,0.70555,0.81338,1.5769,0.7133,0.54227,1.9069,0.71998,0.69092,1.9666,0.67334,0.83457,1.9449,0.73742,0.73993,1.6411,0.70501,0.96588,1.634,0.70501,1.1872,1.634,0.72421,0.76155,1.7963,0.68105,0.98375,1.7719,0.63955,1.1974,1.7485
70,0.29311,0.47841,1.6788,0.29616,0.58357,1.6556,0.29806,0.69079,1.6316,0.28351,0.57325,1.5474,0.31127,0.69564,1.4744,0.29735,0.83135,1.405,0.3088,0.59388,1.7638,0.34254,0.72051,1.8385,0.34904,0.86181,1.8465,0.29177,0.79124,1.5369,0.28058,0.99998,1.532,0.27065,1.2012,1.5267,0.30824,0.80476,1.6784,0.29821,0.96907,1.5002,0.28858,1.1271,1.3288,0.71917,0.41756,1.8206,0.7237,0.52578,1.7885,0.72752,0.63853,1.755,0.73483,0.5096,1.6713,0.7416,0.65559,1.595,0.70647,0.81382,1.5767,0.71257,0.54195,1.9058,0.7193,0.69023,1.9675,0.6729,0.83412,1.9472,0.73841,0.73954,1.6431,0.70429,0.96486,1.6293,0.70429,1.1861,1.6293,0.72406,0.76185,1.7982,0.68126,0.9843,1.7763,0.64011,1.1982,1.7552
71,0.27817,0.48129,1.6946,0.28167,0.58546,1.6647,0.28373,0.69203,1.6353,0.26584,0.5729,1.5576,0.28768,0.69754,1.4753,0.26399,0.83069,1.4068,0.29749,0.59803,1.7718,0.33453,0.72562,1.8375,0.34237,0.8669,1.8382,0.27548,0.79037,1.5358,0.26725,0.99308,1.6019,0.25975,1.1882,1.6651,0.29614,0.80682,1.6759,0.27727,0.94471,1.45,0.25915,1.0773,1.2327,0.71919,0.4178,1.8188,0.72368,0.52628,1.7876,0.72738,0.63916,1.7551,0.73509,0.51058,1.6703,0.74046,0.65915,1.5942,0.70587,0.81761,1.5758,0.71227,0.54197,1.9049,0.71862,0.69004,1.9679,0.67202,0.83387,1.9484,0.73862,0.74069,1.6448,0.70415,0.96589,1.6286,0.70415,1.1872,1.6286,0.72362,0.76231,1.7992,0.68049,0.98472,1.7789,0.63902,1.1986,1.7593
