513,0.088592,0.4613,2.0194,0.071379,0.55805,1.9643,0.056797,0.65408,1.9136,0.081565,0.58509,2.0611,0.13901,0.6978,2.0882,0.16786,0.71196,1.926,0.061192,0.53102,1.8675,0.10296,0.68647,1.8191,0.19802,0.68176,1.8957,0.049051,0.76762,1.925,0.066445,0.95326,1.7904,0.08317,1.1318,1.661,0.036109,0.72639,1.7987,0.068195,0.92956,1.7858,0.067387,1.1291,1.7841,0.63033,0.41122,1.8857,0.63553,0.51844,1.8571,0.64181,0.62829,1.828,0.65403,0.50361,1.7469,0.6822,0.64462,1.6684,0.68992,0.7952,1.6281,0.61703,0.53327,1.9674,0.53866,0.7758,2.0934,0.55981,0.73469,1.8879,0.66019,0.72882,1.7271,0.64251,0.93441,1.6709,0.64275,1.1496,1.6705,0.63599,0.74784,1.871,0.62889,0.9303,1.6774,0.62206,1.1057,1.4912
514,0.088953,0.46248,2.0186,0.07186,0.55919,1.9636,0.058168,0.65463,1.9094,0.081995,0.58727,2.0614,0.15145,0.6987,2.0856,0.18229,0.6951,1.9095,0.061724,0.5311,1.8658,0.10788,0.67654,1.8167,0.20422,0.66572,1.8861,0.051192,0.76835,1.9185,0.065945,0.95474,1.785,0.08013,1.134,1.6566,0.036601,0.73023,1.7945,0.069173,0.93323,1.7874,0.068769,1.1328,1.7865,0.63228,0.41347,1.8863,0.63586,0.52056,1.8574,0.63973,0.63051,1.8277,0.65361,0.50614,1.7465,0.67697,0.64129,1.6743,0.6627,0.79026,1.64,0.6181,0.53498,1.9682,0.53631,0.7751,2.0967,0.55621,0.73437,1.8904,0.65521,0.73122,1.7257,0.63071,0.93301,1.6741,0.62838,1.1481,1.6742,0.63199,0.74988,1.8706,0.62976,0.93454,1.6814,0.62762,1.1121,1.4996
515,0.086991,0.46233,2.0268,0.071412,0.55867,1.9677,0.060121,0.65325,1.9084,0.079717,0.58831,2.0658,0.15546,0.69831,2.0926,0.19096,0.68319,1.9131,0.063107,0.52903,1.8695,0.12328,0.6585,1.816,0.22024,0.64373,1.8791,0.054305,0.76718,1.9129,0.065071,0.95398,1.7793,0.075422,1.1336,1.6508,0.038372,0.73061,1.7887,0.068112,0.93432,1.7853,0.06791,1.1339,1.7848,0.63335,0.41041,1.8807,0.63618,0.51776,1.8543,0.63872,0.62799,1.8264,0.65343,0.5045,1.7427,0.66675,0.64688,1.6731,0.63292,0.79088,1.6544,0.61893,0.53102,1.9658,0.53539,0.76869,2.1002,0.55443,0.72989,1.8927,0.65253,0.72964,1.7256,0.62439,0.92984,1.6802,0.6206,1.1449,1.6846,0.62997,0.74689,1.8714,0.62978,0.93415,1.688,0.6296,1.1142,1.5117
516,0.085787,0.46223,2.0294,0.070241,0.55895,1.9712,0.058666,0.65401,1.9135,0.078438,0.58772,2.0704,0.15668,0.69775,2.0992,0.19272,0.68076,1.9156,0.062045,0.53018,1.872,0.14287,0.64062,1.8204,0.2413,0.62409,1.879,0.052473,0.76786,1.9206,0.064248,0.95229,1.7802,0.075569,1.1296,1.6451,0.043661,0.7279,1.7836,0.064069,0.93327,1.7837,0.063968,1.1328,1.7834,0.63434,0.4113,1.8837,0.63627,0.51831,1.8543,0.63752,0.62816,1.8229,0.65295,0.50379,1.7428,0.65141,0.66183,1.6663,0.60062,0.79858,1.675,0.6196,0.53284,1.9658,0.53453,0.77089,2.0951,0.55261,0.72954,1.8883,0.64966,0.72855,1.7187,0.63154,0.92932,1.6823,0.62965,1.1444,1.6845,0.62785,0.74749,1.8645,0.6301,0.93663,1.6855,0.63226,1.1185,1.5133
517,0.081659,0.46476,2.0357,0.069427,0.5609,1.9758,0.059806,0.6563,1.9179,0.077017,0.58933,2.0756,0.15791,0.69714,2.108,0.19574,0.67756,1.9239,0.061836,0.53247,1.8759,0.1647,0.62241,1.8247,0.26417,0.6107,1.8904,0.055161,0.77028,1.9253,0.063077,0.95521,1.7853,0.070689,1.133,1.6506,0.041862,0.72998,1.7904,0.063682,0.9352,1.7844,0.063631,1.1348,1.7843,0.63496,0.41176,1.8849,0.6357,0.51844,1.8539,0.63527,0.62806,1.8207,0.65166,0.50349,1.7421,0.63845,0.66679,1.6625,0.57407,0.79723,1.6882,0.61973,0.53339,1.9657,0.53266,0.77044,2.094,0.5496,0.72801,1.8873,0.64823,0.728,1.7152,0.63051,0.93936,1.6845,0.62957,1.1545,1.6856,0.6244,0.74746,1.8607,0.61717,0.95325,1.7788,0.61022,1.1511,1.7
518,0.07963,0.46529,2.0409,0.06932,0.56109,1.9805,0.060785,0.65697,1.9237,0.075949,0.58875,2.0812,0.15768,0.69557,2.1188,0.19754,0.67599,1.9352,0.062692,0.53342,1.8798,0.18733,0.60809,1.8302,0.2911,0.60529,1.9073,0.056589,0.77095,1.9327,0.061389,0.95478,1.7889,0.066004,1.1315,1.6506,0.045288,0.73297,1.7944,0.061542,0.93907,1.7867,0.061516,1.1386,1.7867,0.63344,0.41108,1.88,0.63443,0.51671,1.8513,0.63428,0.62663,1.8202,0.64918,0.50258,1.7386,0.62146,0.66602,1.6652,0.54326,0.78368,1.7006,0.61968,0.53084,1.964,0.53525,0.76758,2.1001,0.54985,0.7268,1.892,0.64456,0.72766,1.7127,0.63571,0.94517,1.7029,0.63524,1.1603,1.7035,0.62267,0.74745,1.8588,0.61693,0.96215,1.8228,0.61346,1.1687,1.7835
519,0.078495,0.47037,2.0352,0.069446,0.56625,1.9775,0.060724,0.66303,1.9244,0.076091,0.5922,2.0793,0.15805,0.69855,2.1207,0.19789,0.68178,1.9358,0.0628,0.54029,1.8758,0.20382,0.59892,1.8294,0.31371,0.60099,1.9104,0.056351,0.77677,1.9377,0.059959,0.95701,1.7841,0.063428,1.1303,1.6364,0.047947,0.7347,1.8009,0.059278,0.94117,1.7859,0.059265,1.1407,1.7858,0.63191,0.40959,1.8838,0.63303,0.51591,1.8563,0.63289,0.62613,1.8276,0.64435,0.50272,1.742,0.60575,0.65648,1.6717,0.51466,0.75538,1.7091,0.6217,0.52911,1.9706,0.54343,0.76555,2.121,0.55164,0.72664,1.911,0.64341,0.72718,1.7146,0.63709,0.9478,1.7103,0.63686,1.163,1.7106,0.62444,0.7458,1.8717,0.60329,0.96136,1.8316,0.58398,1.1687,1.7907
520,0.082397,0.47095,2.0269,0.072222,0.56713,1.9735,0.061445,0.6644,1.9242,0.079594,0.59169,2.0759,0.1605,0.69966,2.1176,0.19856,0.68664,1.9303,0.06485,0.54257,1.8712,0.21816,0.59359,1.8338,0.33523,0.60095,1.8958,0.056232,0.77969,1.9402,0.059906,0.97316,1.8499,0.06164,1.1596,1.7761,0.047673,0.7428,1.8046,0.058454,0.94922,1.784,0.058448,1.1488,1.784,0.62555,0.41144,1.8794,0.62837,0.51781,1.8562,0.6303,0.62845,1.8326,0.63567,0.50675,1.7403,0.58382,0.64309,1.6809,0.48045,0.71128,1.7271,0.62108,0.52886,1.9721,0.5543,0.76477,2.1427,0.55476,0.73037,1.9308,0.63998,0.72764,1.7237,0.63772,0.94938,1.7065,0.6376,1.1646,1.7066,0.62701,0.74674,1.8838,0.59365,0.96109,1.8405,0.56209,1.1672,1.7976
521,0.08728,0.47159,2.0294,0.07598,0.56805,1.9771,0.063545,0.66535,1.9294,0.083287,0.5921,2.0798,0.16273,0.70197,2.1222,0.20041,0.69118,1.9341,0.068673,0.54399,1.8744,0.23079,0.5971,1.8391,0.35241,0.60847,1.8959,0.055431,0.77919,1.9431,0.059738,0.97965,1.8961,0.060605,1.1727,1.8592,0.045856,0.7456,1.8079,0.05821,0.95214,1.7938,0.058207,1.1517,1.7938,0.61963,0.41189,1.8831,0.6229,0.51878,1.8632,0.62517,0.62981,1.8441,0.62701,0.50979,1.7462,0.56146,0.63043,1.6915,0.45089,0.67243,1.748,0.61879,0.52776,1.9801,0.55869,0.7613,2.1675,0.55322,0.73087,1.9544,0.63691,0.73183,1.733,0.63457,0.95369,1.7032,0.63451,1.1689,1.7033,0.62453,0.74692,1.9009,0.58396,0.96054,1.8594,0.54522,1.1659,1.8189
522,0.092946,0.46869,2.0322,0.080582,0.56522,1.9811,0.066707,0.66246,1.9347,0.087325,0.58879,2.0842,0.16499,0.70056,2.1288,0.20319,0.69199,1.9407,0.07384,0.54164,1.878,0.23478,0.59787,1.8387,0.35801,0.60811,1.8805,0.05586,0.7791,1.9495,0.058457,0.98292,1.9166,0.05889,1.1792,1.8981,0.046336,0.74691,1.8145,0.05646,0.95349,1.7949,0.056458,1.1531,1.7949,0.61315,0.41368,1.8854,0.61606,0.52042,1.8691,0.61786,0.63174,1.8539,0.61667,0.51329,1.7516,0.54221,0.61787,1.7031,0.42852,0.64244,1.7679,0.61544,0.52754,1.9866,0.56126,0.75806,2.1893,0.54942,0.73101,1.9763,0.63008,0.73495,1.7484,0.63099,0.95607,1.7046,0.63096,1.1712,1.7046,0.61914,0.74783,1.9153,0.57833,0.96012,1.8564,0.53921,1.1642,1.7995
