231,0.77661,0.46761,1.7021,0.7903,0.56959,1.6923,0.80337,0.67215,1.6808,0.82702,0.55715,1.6119,0.84752,0.67828,1.5479,0.78751,0.78648,1.5352,0.75359,0.58204,1.7727,0.74086,0.71115,1.8244,0.73476,0.81745,1.7099,0.84045,0.76658,1.6167,0.78712,0.9564,1.5441,0.73614,1.139,1.4748,0.7932,0.7844,1.721,0.7711,0.98991,1.7219,0.75736,1.1884,1.7093,0.253,0.4034,1.8025,0.24177,0.51165,1.7746,0.23188,0.6228,1.7436,0.26286,0.52863,1.8845,0.27093,0.86345,2.0768,0.28442,0.83574,1.8593,0.22068,0.49467,1.6648,0.29464,0.80492,1.4355,0.17843,0.80923,1.5135,0.23578,0.74504,1.7845,0.26755,0.96201,1.7036,0.29809,1.1706,1.6258,0.20796,0.71982,1.6383,0.23058,0.94257,1.5851,0.23058,1.1615,1.5851
232,0.7771,0.47015,1.6909,0.79138,0.57214,1.6841,0.80499,0.67473,1.6748,0.83056,0.55975,1.6087,0.84587,0.68261,1.5376,0.77794,0.78217,1.5195,0.75221,0.58454,1.7594,0.7357,0.69256,1.8175,0.71716,0.79629,1.6988,0.84421,0.76921,1.6162,0.79317,0.95777,1.5306,0.74424,1.1391,1.4486,0.79302,0.78263,1.7241,0.77312,0.98912,1.7287,0.76625,1.1888,1.7224,0.25593,0.40099,1.7929,0.24357,0.50984,1.7694,0.23284,0.62128,1.7424,0.2673,0.52562,1.8774,0.27979,0.85817,2.0773,0.28793,0.83303,1.8582,0.21984,0.49405,1.6614,0.28772,0.80713,1.4336,0.17366,0.81015,1.5229,0.23763,0.74304,1.786,0.26557,0.96076,1.704,0.29244,1.1701,1.625,0.20821,0.72283,1.6408,0.22908,0.94553,1.584,0.22908,1.1645,1.584
233,0.78088,0.4769,1.6822,0.79367,0.57824,1.6766,0.80629,0.68115,1.6698,0.83454,0.56713,1.6044,0.84307,0.68584,1.5191,0.76355,0.766,1.4942,0.75279,0.58934,1.7487,0.72694,0.67214,1.7982,0.69658,0.77131,1.6782,0.84566,0.7768,1.6159,0.79392,0.9641,1.5249,0.74425,1.1442,1.4375,0.79221,0.78992,1.7149,0.75853,0.99253,1.7086,0.73229,1.1879,1.6972,0.25691,0.39787,1.7939,0.24427,0.50679,1.7704,0.23317,0.61819,1.7434,0.26966,0.5228,1.8769,0.2853,0.85588,2.0741,0.29008,0.83017,1.8547,0.21889,0.49077,1.664,0.28337,0.80321,1.4302,0.1707,0.80662,1.5264,0.23866,0.74007,1.786,0.26475,0.95833,1.7045,0.28984,1.1682,1.626,0.20659,0.7224,1.6448,0.22897,0.94391,1.5805,0.22897,1.1628,1.5805
234,0.78861,0.4817,1.6661,0.79809,0.58342,1.6653,0.80741,0.68691,1.6643,0.83993,0.57639,1.5943,0.84274,0.6858,1.4948,0.7536,0.73811,1.4612,0.75626,0.59045,1.7363,0.71457,0.67117,1.801,0.68131,0.73686,1.6539,0.84409,0.78581,1.6169,0.78689,0.97143,1.5316,0.73193,1.1499,1.4496,0.79181,0.79357,1.7103,0.73512,0.98432,1.6935,0.722,1.1824,1.6878,0.25651,0.39724,1.7886,0.24379,0.50639,1.7673,0.23273,0.618,1.7422,0.2704,0.52168,1.8729,0.28923,0.85356,2.0735,0.29152,0.82905,1.8535,0.21719,0.4911,1.6618,0.28007,0.80449,1.4289,0.16845,0.80797,1.5302,0.23906,0.73961,1.786,0.26433,0.95803,1.7041,0.28862,1.168,1.6254,0.20546,0.71912,1.6468,0.22914,0.93974,1.5776,0.22914,1.1587,1.5776
235,0.79926,0.48487,1.6405,0.80435,0.58662,1.652,0.8088,0.68989,1.6642,0.84563,0.5873,1.5796,0.84421,0.68239,1.468,0.75056,0.70427,1.4267,0.76308,0.58594,1.7243,0.70647,0.66012,1.8121,0.67674,0.68998,1.6412,0.84024,0.79361,1.6291,0.77765,0.97054,1.5232,0.71749,1.1407,1.4215,0.78747,0.792,1.724,0.70673,0.95403,1.656,0.64979,1.1172,1.5957,0.25606,0.39744,1.7863,0.2434,0.50683,1.7665,0.23263,0.61861,1.7424,0.27049,0.52154,1.8718,0.29131,0.85255,2.075,0.29264,0.82886,1.8547,0.21631,0.49211,1.6612,0.27941,0.80598,1.4299,0.16816,0.8098,1.5331,0.23958,0.74001,1.7873,0.26424,0.95832,1.7039,0.28796,1.1682,1.6237,0.20427,0.71961,1.648,0.22804,0.94007,1.5774,0.22804,1.159,1.5774
236,0.81297,0.48878,1.6191,0.81154,0.58978,1.6412,0.80913,0.69195,1.6647,0.85039,0.59912,1.5657,0.84651,0.67292,1.4365,0.75385,0.66037,1.3904,0.7727,0.58044,1.7167,0.71006,0.62694,1.8264,0.684,0.63713,1.6418,0.83213,0.80022,1.6389,0.77125,0.97638,1.5248,0.71272,1.1458,1.4151,0.7853,0.79122,1.7309,0.6735,0.89474,1.6422,0.64503,1.0767,1.6121,0.25474,0.39784,1.7852,0.2424,0.50725,1.7663,0.23209,0.61918,1.743,0.26937,0.52143,1.8719,0.29109,0.8516,2.0779,0.29271,0.82864,1.8573,0.21543,0.49308,1.6607,0.28011,0.80728,1.4322,0.16868,0.81152,1.5346,0.23942,0.74039,1.7888,0.26405,0.95841,1.7037,0.28773,1.168,1.6218,0.2042,0.72127,1.6499,0.21953,0.93995,1.5632,0.22283,1.1537,1.5137
237,0.82115,0.49438,1.6041,0.81635,0.59349,1.6372,0.81047,0.69428,1.6711,0.85298,0.60896,1.5594,0.84581,0.65896,1.4106,0.75545,0.62648,1.3588,0.77971,0.57802,1.7151,0.7172,0.59286,1.8423,0.69125,0.59492,1.6518,0.82854,0.80519,1.654,0.76639,0.98253,1.5461,0.70663,1.1531,1.4423,0.78084,0.78726,1.7412,0.65601,0.82958,1.6238,0.64177,1.021,1.6088,0.25426,0.3974,1.7897,0.24178,0.50681,1.7697,0.23131,0.61861,1.7454,0.2674,0.52141,1.8765,0.28528,0.8522,2.0817,0.28966,0.82877,1.8614,0.21616,0.4922,1.6629,0.2823,0.80638,1.436,0.16967,0.81002,1.533,0.23758,0.73997,1.7909,0.26447,0.95716,1.7039,0.29033,1.166,1.6202,0.20417,0.7221,1.6509,0.22397,0.94036,1.5642,0.22562,1.1567,1.5395
238,0.82845,0.50627,1.5927,0.81955,0.60231,1.6372,0.80993,0.7009,1.6812,0.85275,0.62406,1.5567,0.83714,0.63664,1.3922,0.75231,0.61171,1.3109,0.78635,0.58055,1.7177,0.73132,0.56139,1.8697,0.70459,0.55836,1.6769,0.82201,0.81373,1.6725,0.76217,0.97446,1.5208,0.70463,1.129,1.375,0.77869,0.78642,1.7704,0.62273,0.80051,1.6285,0.54907,0.93907,1.5918,0.25412,0.39754,1.7919,0.2414,0.50682,1.7715,0.2308,0.61856,1.7466,0.26665,0.52168,1.8786,0.28332,0.85286,2.0828,0.28844,0.82908,1.8627,0.21614,0.49197,1.6644,0.28248,0.80597,1.4371,0.16951,0.80944,1.5327,0.23673,0.74001,1.7918,0.26447,0.95689,1.704,0.29115,1.1654,1.6195,0.20408,0.72099,1.6513,0.22466,0.94017,1.5698,0.22548,1.1578,1.5574
239,0.83462,0.52478,1.587,0.81956,0.61678,1.641,0.8041,0.71158,1.695,0.84686,0.64564,1.5575,0.83403,0.62319,1.3819,0.75721,0.60142,1.2693,0.79226,0.58793,1.7245,0.74673,0.5362,1.8944,0.71744,0.53097,1.702,0.8065,0.82524,1.6943,0.75677,0.9754,1.5089,0.70896,1.1198,1.3306,0.77735,0.78608,1.7856,0.61075,0.75028,1.6198,0.50447,0.85596,1.5811,0.25422,0.39859,1.7934,0.24132,0.50781,1.7726,0.23056,0.61948,1.7473,0.26658,0.52291,1.8796,0.28283,0.85448,2.0826,0.28793,0.83034,1.8625,0.21605,0.49271,1.6656,0.24955,0.66834,1.5343,0.18432,0.81232,1.5398,0.23632,0.74102,1.792,0.26472,0.95763,1.7035,0.29203,1.1659,1.6183,0.2037,0.72064,1.6517,0.22669,0.9401,1.5742,0.2271,1.1584,1.568
240,0.83923,0.53547,1.5791,0.81976,0.62482,1.6412,0.80016,0.71635,1.7027,0.84281,0.65868,1.5565,0.83571,0.61637,1.3744,0.76413,0.59275,1.2438,0.7967,0.59095,1.726,0.76004,0.51933,1.9143,0.72749,0.51132,1.7238,0.79565,0.83003,1.7088,0.74687,0.97542,1.5106,0.69996,1.1152,1.32,0.77017,0.7879,1.8075,0.64024,0.71309,1.6321,0.48667,0.77268,1.5677,0.25292,0.40066,1.7942,0.24052,0.50984,1.7731,0.2301,0.62158,1.7479,0.26622,0.52478,1.8797,0.28445,0.85625,2.0824,0.28869,0.83205,1.8623,0.21482,0.4949,1.6664,0.22525,0.66295,1.5606,0.20224,0.81388,1.537,0.23649,0.74308,1.7925,0.26923,0.95896,1.7064,0.3007,1.1665,1.6236,0.20328,0.7213,1.6521,0.22704,0.94167,1.5814,0.22725,1.1603,1.5783
